"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","6100","","","t","0"
"2003","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","6100","","","t","0"
"2004","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","4000","","","t","0"
"2005","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","0","","","t","0"
"2006","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","0","","","t","0"
"2007","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","","..","","t","0"
"2008","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","","..","","t","0"
"2009","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","","..","","t","0"
"2010","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","","..","","t","0"
"2011","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","","..","","t","0"
"2012","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","","..","","t","0"
"2013","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","","..","","t","0"
"2014","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","","..","","t","0"
"2015","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","","..","","t","0"
"2016","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","","..","","t","0"
"2017","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","","..","","t","0"
"2018","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","","..","","t","0"
"2020","Canada","2021A000011124","Harvested area (hectares)","Caraway seed","Hectares","149","units","0","v114995766","1.17.35","","..","","t","0"
"1991","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","","..","","","0"
"1992","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","","..","","","0"
"1993","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","","..","","","0"
"1994","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","","..","","","0"
"1995","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","","..","","","0"
"1996","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","","..","","","0"
"1997","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","10400","","","","0"
"1998","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","38400","","","","0"
"1999","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","131500","","","","0"
"2000","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","283200","","","","0"
"2001","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","467400","","","","0"
"2002","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","141600","","","","0"
"2003","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","62700","","","","0"
"2004","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","38500","","","","0"
"2005","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","72800","","","","0"
"2006","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","127500","","","","0"
"2007","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","174000","","","","0"
"2008","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","42400","","","","0"
"2009","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","40300","","","","0"
"2010","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","76900","","","","0"
"2011","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","46700","","","","0"
"2012","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","80100","","","","0"
"2013","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","72000","","","","0"
"2014","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","66000","","","","0"
"2015","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","46500","","","","0"
"2016","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","40400","","","","0"
"2017","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","64700","","","","0"
"2018","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","176000","","","","0"
"2019","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","155800","","","","0"
"2020","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","119900","","","","0"
"2021","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","88100","","","","0"
"2022","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","94700","","","","0"
"2023","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","127400","","","","0"
"2024","Canada","2021A000011124","Harvested area (hectares)","Chick peas","Hectares","149","units","0","v114995767","1.17.38","194100","","","","0"
"1991","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"1992","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"1993","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"1994","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"1995","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"1996","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"1997","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"1998","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"1999","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2000","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2001","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2002","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","7300","","","t","0"
"2003","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","8100","","","t","0"
"2004","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","10100","","","t","0"
"2005","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","9300","","","t","0"
"2006","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2007","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2008","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2009","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2010","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2011","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2012","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2013","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2014","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2015","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2016","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2017","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2018","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"2020","Canada","2021A000011124","Harvested area (hectares)","Coriander seed","Hectares","149","units","0","v114995768","1.17.36","","..","","t","0"
"1991","Canada","2021A000011124","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v114995769","1.17.11","1104804","","","","0"
"1992","Canada","2021A000011124","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v114995769","1.17.11","857700","","","","0"
"1993","Canada","2021A000011124","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v114995769","1.17.11","1012300","","","","0"
"1994","Canada","2021A000011124","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v114995769","1.17.11","973200","","","","0"
"1995","Canada","2021A000011124","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v114995769","1.17.11","1003500","","","","0"
"1996","Canada","2021A000011124","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v114995769","1.17.11","1090400","","","","0"
"1997","Canada","2021A000011124","Harvested area (hectares)","Corn for grain","Hectares","149","units","0","v114995769","1.17.11","1045100","","","","0"
