"REF_DATE","GEO","DGUID","Harvest disposition","Type of crop","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","8100","","","t","0"
"2003","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","8100","","","t","0"
"2004","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","4000","","","t","0"
"2005","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","0","","","t","0"
"2006","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","5800","","","t","0"
"2007","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","8100","","","t","0"
"2008","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","","..","","t","0"
"2009","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","","..","","t","0"
"2010","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","","..","","t","0"
"2011","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","","..","","t","0"
"2012","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","","..","","t","0"
"2013","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","","..","","t","0"
"2014","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","","..","","t","0"
"2015","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","","..","","t","0"
"2016","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","","..","","t","0"
"2017","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","","..","","t","0"
"2018","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","","..","","t","0"
"2020","Canada","2021A000011124","Seeded area (hectares)","Caraway seed","Hectares","149","units","0","v114995650","1.16.35","","..","","t","0"
"1991","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","","..","","","0"
"1992","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","","..","","","0"
"1993","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","","..","","","0"
"1994","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","","..","","","0"
"1995","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","","..","","","0"
"1996","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","","..","","","0"
"1997","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","10500","","","","0"
"1998","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","38800","","","","0"
"1999","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","141600","","","","0"
"2000","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","295400","","","","0"
"2001","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","485700","","","","0"
"2002","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","192200","","","","0"
"2003","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","62700","","","","0"
"2004","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","46600","","","","0"
"2005","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","78800","","","","0"
"2006","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","129100","","","","0"
"2007","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","174000","","","","0"
"2008","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","44400","","","","0"
"2009","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","42400","","","","0"
"2010","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","82900","","","","0"
"2011","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","47500","","","","0"
"2012","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","80900","","","","0"
"2013","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","72800","","","","0"
"2014","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","68800","","","","0"
"2015","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","46500","","","","0"
"2016","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","57800","","","","0"
"2017","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","64700","","","","0"
"2018","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","179200","","","","0"
"2019","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","158500","","","","0"
"2020","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","120700","","","","0"
"2021","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","89842","","","","0"
"2022","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","94700","","","","0"
"2023","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","127700","","","","0"
"2024","Canada","2021A000011124","Seeded area (hectares)","Chick peas","Hectares","149","units","0","v114995651","1.16.38","194400","","","","0"
"1991","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"1992","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"1993","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"1994","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"1995","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"1996","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"1997","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"1998","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"1999","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2000","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2001","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2002","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","8100","","","t","0"
"2003","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","8100","","","t","0"
"2004","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","10100","","","t","0"
"2005","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","10100","","","t","0"
"2006","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2007","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2008","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2009","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2010","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2011","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2012","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2013","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2014","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2015","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2016","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2017","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2018","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"2020","Canada","2021A000011124","Seeded area (hectares)","Coriander seed","Hectares","149","units","0","v114995652","1.16.36","","..","","t","0"
"1991","Canada","2021A000011124","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995653","1.16.11","1104804","","","","0"
"1992","Canada","2021A000011124","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995653","1.16.11","1081300","","","","0"
"1993","Canada","2021A000011124","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995653","1.16.11","1035900","","","","0"
"1994","Canada","2021A000011124","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995653","1.16.11","987900","","","","0"
"1995","Canada","2021A000011124","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995653","1.16.11","1006500","","","","0"
"1996","Canada","2021A000011124","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995653","1.16.11","1130775","","","","0"
"1997","Canada","2021A000011124","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995653","1.16.11","1052500","","","","0"
"1998","Canada","2021A000011124","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995653","1.16.11","1126500","","","","0"
"1999","Canada","2021A000011124","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995653","1.16.11","1166200","","","","0"
"2000","Canada","2021A000011124","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995653","1.16.11","1206000","","","","0"
"2001","Canada","2021A000011124","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995653","1.16.11","1294200","","","","0"
"2002","Canada","2021A000011124","Seeded area (hectares)","Corn for grain","Hectares","149","units","0","v114995653","1.16.11","1299300","","","","0"
